uid,sid
205,436
205,181
205,74
205,22
205,753
205,1
205,318
205,271
205,742
205,1281
205,186
205,1557
205,855
205,1369
205,2525
205,1669
205,1056
205,90
205,1180
205,512
205,1178
205,1952
205,198
205,1434
205,1652
205,837
205,706
205,679
205,880
205,1216
205,949
205,113
205,2239
205,94
205,1119
205,25
205,756
205,171
205,1655
205,1430
205,51
205,424
205,1000
205,974
205,1030
2750,68
2750,220
2750,292
2750,420
2750,1993
2750,828
2750,3337
2750,419
2750,1256
2750,62
2750,919
2750,845
2750,1792
2750,618
2750,119
2750,612
2750,424
2750,995
2750,1294
2750,453
2750,65
2750,426
2750,705
2750,755
2750,967
2750,2798
2750,578
2750,299
2750,1826
2750,305
2750,1274
2750,428
2150,1205
2150,661
2150,457
2150,46
2150,119
2150,280
2150,236
2150,566
2150,19
2150,435
2150,177
2150,351
2150,734
2150,749
2150,361
2150,911
2150,2312
2150,1140
2150,485
2150,1944
2150,161
2150,420
2150,774
2150,24
2150,835
2150,1954
2150,462
2150,354
2150,877
2150,689
2150,879
2150,263
2150,522
2150,785
2150,326
2150,293
2150,141
2150,458
2150,587
2150,17
2150,359
2150,1592
2150,1529
2150,8
2150,71
2150,144
2150,273
2150,335
2150,446
2150,1082
2150,521
2150,331
2150,74
2150,959
2150,374
2150,593
2150,259
2150,692
2150,764
2150,2038
2150,1064
2150,390
2150,265
2150,45
2150,66
2150,146
2150,434
2150,2
2150,143
2150,1016
2150,67
2150,338
2150,223
2150,890
2150,13
2150,22
2150,120
2150,27
2150,606
2150,268
2150,622
2150,316
2150,72
2150,1234
2150,635
2150,23
2150,449
2150,650
2150,596
2150,636
2150,1459
2150,1434
2150,553
2150,90
2150,127
2150,329
2150,898
2150,525
2150,585
2150,325
2150,822
2150,1077
2150,274
2150,907
2150,688
2150,319
2150,313
2150,344
2150,1281
2150,552
2150,897
2150,535
2150,18
2150,364
2150,334
2150,348
2150,2557
2150,1831
2150,733
2150,1964
2150,598
2150,1832
2150,447
2150,451
2150,1967
2150,349
2150,433
2150,2188
2150,2385
2150,2253
2150,543
2150,760
2150,2387
2150,1845
2150,1651
2150,1066
2150,2776
2150,1833
2150,914
2150,1197
2150,710
2150,912
2150,1866
2150,292
2150,10
2150,383
2150,256
2150,32
2150,295
2150,595
2150,36
2150,3
2150,38
2150,138
2150,1670
2150,31
2150,1952
2150,1222
2150,1224
2150,2500
2150,1084
2150,490
2150,577
2150,96
2150,517
2150,432
2150,436
2150,296
2150,155
2150,145
2150,242
2150,269
2150,152
2150,218
2150,602
2150,104
2150,540
2150,342
2150,346
2150,202
2150,1208
2150,439
2150,350
2150,560
2150,674
2150,340
2150,1194
2150,989
2150,1454
2150,541
2150,206
2150,631
2150,1215
2150,2345
2150,2689
2150,841
2150,220
2150,35
2150,60
2150,94
2150,14
2150,609
2150,1166
2150,375
2150,1464
2150,43
2150,476
2150,37
2150,626
2150,345
2150,20
2150,41
2150,977
2150,222
2150,50
2150,140
2150,675
2150,51
2150,55
2150,180
2150,12
2150,1260
2150,286
2150,231
2150,26
2150,133
2150,117
2150,499
2150,300
2150,855
2150,112
2150,500
2150,188
2150,95
2150,181
2150,239
2150,1268
3147,307
3147,22
3147,1
3147,46
3147,1081
3147,150
3147,235
3147,11
3147,87
3147,234
3147,557
3147,320
3147,1318
3147,1369
3147,986
3147,1219
3147,107
3147,459
3147,60
3147,609
3147,1051
3147,94
3147,211
3147,50
3147,672
3147,184
3147,55
3147,241
3147,174
3147,181
3147,198
3147,498
3147,64
3147,303
3147,1903
3147,857
3147,65
3147,88
3147,80
3147,189
3147,15
3147,99
3147,28
3147,281
3147,1267
3147,1300
3147,623
3147,512
3147,1601
3147,1312
3147,615
3147,429
3147,856
3147,1366
3147,2106
3147,1056
3147,214
3147,216
3147,1191
2671,35
2671,657
2671,1275
2671,224
2671,1272
2671,907
2671,66
2671,1046
2671,2061
2671,135
2671,752
2671,49
2671,931
2671,870
2671,1802
2671,30
2671,996
2671,607
2671,630
2671,223
2671,1093
2671,647
2671,606
2671,1459
2671,1166
2671,706
2671,329
2671,120
2671,26
2671,1758
2671,23
2671,119
2671,136
2671,890
2671,409
2671,998
2671,637
2671,2576
2671,649
2671,138
2671,268
2671,316
2671,897
2671,1809
2671,1281
2671,720
2671,351
2671,688
2671,3124
2671,908
2671,325
2671,2413
2671,1824
2671,904
2671,2093
3532,2017
3532,100
3532,478
3532,27
3532,233
3532,752
3532,51
3532,997
3532,134
3532,72
3532,785
3532,275
3532,264
3532,787
3532,266
3532,498
3532,131
1906,654
1906,22
1906,14
1906,51
1906,233
1906,11
1906,35
1906,50
1906,182
1906,73
1906,236
1906,64
1906,21
1906,179
1906,93
1906,317
1906,94
1906,37
1906,964
1906,498
1906,39
1906,424
1906,900
1906,500
1906,192
1906,1016
1906,241
894,162
894,984
894,66
894,1282
894,580
894,9
894,484
894,219
894,485
894,1915
894,1204
894,432
894,330
894,1472
894,1962
871,2
871,1399
871,45
871,930
871,1883
871,2792
871,507
871,275
871,1012
871,55
871,195
871,222
871,500
871,1039
871,1764
871,51
871,960
871,1054
871,50
871,502
871,982
871,243
871,454
871,678
871,609
871,508
871,504
871,1789
871,1263
871,96
871,169
871,1260
871,173
871,185
871,513
871,1204
871,675
871,668
871,65
871,852
871,626
871,79
871,1742
871,250
871,97
871,1940
871,1004
871,181
871,192
2290,300
2290,1330
2290,46
2290,66
2290,1915
2290,177
2290,119
2290,1082
2290,1256
2290,1885
2290,475
2290,1027
2290,911
2290,680
4267,2
4267,219
4267,1256
4267,119
4267,46
4267,612
4267,138
4267,606
4267,291
4267,223
4267,908
4267,1315
4267,344
4267,1139
2318,3398
2318,119
2318,230
2318,227
2318,1547
2318,131
2318,647
2318,1277
2318,173
2318,6
2318,514
2318,37
2318,419
2318,133
2318,1279
2318,2162
2318,454
2318,630
2318,169
2318,1459
2318,529
2318,999
2318,116
2318,502
2318,270
2318,997
2318,595
2318,697
2318,235
2318,626
2318,300
2318,1553
2318,8
2318,1205
2318,265
2318,144
2318,2042
2318,66
2318,521
2318,436
2318,1204
2318,437
2318,457
2318,1202
2318,528
2318,96
2318,688
2318,296
2318,269
2318,152
2318,155
2318,259
2318,631
2318,533
2318,535
2318,297
2318,690
2318,544
2318,1694
2318,435
2318,242
2318,683
2318,1386
2318,777
2318,778
2318,77
2318,773
2318,781
2318,577
2318,510
2318,220
2318,1135
2318,1347
2318,12
2318,612
2318,68
2318,565
2318,63
2318,755
2318,606
2318,1913
2318,1012
2318,1011
2318,1802
2318,1054
2318,232
2318,1891
2318,1042
2318,470
2318,2444
2318,928
2318,789
2318,11
2318,162
2318,1338
2318,522
2318,1364
2318,160
2318,890
2318,243
2318,882
2318,10
2318,219
2318,1140
1803,300
1803,143
1803,1552
1803,66
1803,986
1803,1885
1803,64
1803,35
1803,1345
1803,14
1803,94
1803,60
1803,247
1803,1995
1803,50
1803,179
1803,55
1803,99
1803,73
1803,11
1803,51
1803,180
1803,174
1803,57
1803,436
1803,610
1803,241
1803,233
1803,510
1803,1
1803,21
1803,964
1803,882
1803,194
1803,208
1803,1764
1803,277
1803,236
1803,88
1803,177
1803,245
1803,1525
1803,242
1803,167
1803,205
1803,605
1803,3132
1803,1601
1803,1267
1803,1364
1803,618
1803,1768
1803,1299
1803,428
1803,1775
1803,1131
1803,1895
4252,8
4252,356
4252,993
4252,51
4252,626
4252,239
4252,238
4252,1782
4252,137
4252,882
4252,29
4252,173
4252,655
4252,472
4252,237
4252,977
4252,473
4252,1941
4252,246
4252,656
4252,1584
4252,978
4252,2871
4252,921
4252,1436
4252,1947
4252,1021
4252,673
4252,2351
4252,1515
4252,1145
4252,670
4252,1582
4252,669
4252,1877
4252,1713
4252,2410
4252,1318
4252,3399
4252,1948
4252,2701
1289,634
1289,94
1289,930
1289,3099
1289,238
1289,3151
1289,51
1289,265
1289,49
1289,72
1289,6
1289,957
1289,3400
1289,612
1289,1046
1289,275
1289,1989
1289,2337
1289,1904
1289,498
1289,2233
3828,2887
3828,370
3828,15
3828,300
3828,836
3828,1082
3828,51
3828,134
3828,419
3828,776
3828,264
3828,461
3828,1382
3828,997
3828,743
3828,37
3828,755
3828,331
3828,529
3828,23
3828,317
3828,39
3828,1109
3828,423
3828,1954
3828,1459
3828,19
3828,2
3828,1018
3828,223
3828,720
3828,424
3828,932
3828,274
3828,1827
3828,815
3828,698
3828,339
3828,637
3828,826
3828,401
3828,622
3828,648
3828,821
3828,900
3828,1111
3828,351
3828,733
3828,865
3828,374
3828,1425
3828,825
3828,833
3828,1112
3828,359
3828,302
3828,353
3828,94
3828,311
3828,332
3828,362
3828,343
3828,772
3828,398
3828,386
3828,727
3828,1973
3828,253
3828,334
3828,383
3828,378
3828,597
3828,1909
3828,410
3828,2283
3828,683
3828,35
3828,634
3828,279
3828,9
3828,490
3828,149
3828,794
3828,607
3828,778
3828,565
3828,1490
3828,144
3828,160
3828,933
3828,1137
3828,63
3828,788
3828,10
3828,53
3828,1569
3828,521
3828,1343
3828,266
3828,1399
3828,181
3828,853
3828,323
3828,1025
3828,47
3828,498
3828,1396
3828,8
3828,995
3828,845
3828,45
3828,797
3828,292
3828,13
3828,18
3828,841
3828,684
3828,69
3828,1338
3828,888
3828,67
3828,290
3828,1389
3828,272
3828,89
3828,840
3828,577
3828,97
3828,763
3828,874
3828,90
3828,22
3828,462
3828,17
3828,26
3828,1294
3828,756
3828,469
3828,36
3828,16
3828,271
3828,707
3828,326
3828,692
3828,1619
3828,178
3828,869
3828,335
3828,75
3828,41
3828,1405
3828,1369
3828,1378
3828,1003
3828,3139
3828,1576
3828,1788
2513,66
2513,96
2513,1921
2513,222
2513,180
2513,235
2513,1910
2513,179
2513,275
2513,50
2513,229
2513,144
2513,841
2513,8
2513,1364
2513,160
2513,686
3476,380
3476,443
3476,46
3476,2875
3476,8
3476,434
3476,71
3476,265
3476,66
3476,96
3476,2
3476,143
3476,433
3476,435
3476,337
3476,431
3476,439
3476,560
3476,372
3476,2716
3476,631
3476,269
3476,377
3476,1157
3476,692
3476,361
3476,333
3476,104
3476,689
3476,349
3476,549
3476,438
3476,447
3476,1208
3476,340
3476,716
3476,451
3476,390
3476,2452
3476,385
3476,2411
3476,389
3476,2270
3476,1065
3476,991
3476,465
3476,1169
3476,1375
3476,1066
3476,1214
3476,717
3476,1201
3476,6
3476,37
3476,29
3476,119
3476,432
3476,30
3476,1330
3476,131
3476,274
3476,112
3476,338
3476,819
3476,273
3476,326
3476,39
3476,820
3476,288
3476,827
3476,593
3476,23
3476,714
3476,27
3476,654
3476,356
3476,295
3476,317
3476,94
3476,19
3476,826
3476,900
3476,815
3476,622
3476,902
3476,302
3476,368
3476,392
3476,88
3476,737
3476,592
3476,371
3476,911
3476,1425
2868,1030
2868,972
2868,2865
2868,473
2868,1436
2868,719
2868,1576
2868,981
2868,538
2868,988
2868,1810
2868,95
2868,14
2868,634
2868,45
2868,146
2868,120
2868,158
2868,127
2868,721
2868,96
2868,168
2868,571
2868,365
2868,867
2868,837
2868,880
2868,706
2868,852
2868,1233
2868,2372
2868,1243
2920,14
2920,1688
2920,144
2920,274
2920,139
2920,527
2920,142
2920,852
2920,650
2920,666
2920,706
2920,1246
2920,1232
2920,664
2920,880
2920,1238
2920,1233
2920,1234
2920,334
2920,875
2920,542
2920,553
2920,904
2920,269
2920,1181
2920,1692
2920,1030
2920,895
2920,430
2920,1243
2920,2863
2920,2186
2920,1248
2920,2200
2920,1852
2920,677
2920,1194
2920,2582
2920,407
2920,2550
2920,2586
2920,710
2920,1696
2920,1197
2920,2584
2920,2785
2920,2747
2920,1242
2920,2372
2920,2378
2920,1693
2920,2254
2920,2544
2920,2231
2920,2388
2920,2937
2920,1675
2920,2250
2920,2746
2920,2864
2920,1718
2920,2385
2920,2865
2920,2492
2920,1698
2920,3226
2920,1674
2920,2867
2920,2401
2920,2397
2920,2505
2920,3401
2920,2896
2920,3176
2920,3402
2920,2830
2920,2698
2920,3403
2920,2699
2920,2749
2920,2398
2920,3125
2920,3156
2920,1699
3275,22
3275,743
3275,94
3275,139
3275,134
3275,19
3275,300
3275,2537
3275,354
3275,250
3275,2897
3275,1971
3275,361
3275,862
3275,728
4084,2496
4084,2387
4084,1399
4084,8
4084,66
4084,144
4084,1816
4084,2538
4084,683
4084,2906
4084,1620
4084,263
4084,149
4084,160
4084,1980
4084,882
4084,773
4084,229
4084,490
4084,1550
4084,778
4084,265
4084,777
4084,780
4084,510
4084,682
4084,702
4084,493
4084,577
4084,2445
4084,849
4084,1397
4084,77
4084,1898
4084,142
4084,139
4084,526
4084,876
4084,272
4084,679
4084,868
4084,843
4084,1554
4084,706
4084,151
4084,1022
4084,269
4084,524
4084,535
4084,3363
4084,1233
4084,1410
4084,1239
4084,538
4084,875
4084,880
4084,1232
4084,1237
4084,274
4084,528
4084,527
4084,1241
4084,351
4084,1234
4084,859
4084,1181
4084,1230
4084,1238
4084,641
4084,334
4084,1687
4084,1229
4084,1246
4084,553
4084,864
4084,839
4084,1249
4084,904
4084,1091
4084,1210
4084,2381
4084,660
4084,2371
4084,689
4084,1030
4084,2343
4084,1245
4084,2380
4084,259
4084,860
4084,1209
4084,121
4084,1651
4084,1688
4084,2252
4084,2002
4084,542
4084,1700
4084,1240
4084,1695
4084,6
4084,37
4084,134
4084,132
4084,300
4084,630
4084,131
4084,133
4084,51
4084,502
4084,270
4084,626
4084,498
4084,785
1580,96
1580,3028
1580,45
1580,1246
1580,8
1580,22
1580,632
1580,462
1580,291
1580,366
1580,1250
1580,446
1580,359
1580,445
1580,362
1580,348
1580,449
1580,125
1580,448
1580,447
1580,442
1580,450
1580,1464
1580,1474
1580,385
1580,261
1580,561
1580,1472
1580,373
1580,711
1580,562
1580,272
1580,144
1580,876
1580,142
1580,1701
1580,837
1580,274
1580,1554
1580,852
1580,843
1580,868
1580,874
1580,553
1580,706
1580,664
1580,535
1580,875
1580,1239
1580,1171
1580,151
1580,538
1580,526
1580,528
1580,3143
1580,650
1580,1233
1580,2376
1580,1030
1580,351
1580,430
1580,1181
1580,1688
1580,858
1580,1238
1580,259
1580,880
1580,904
1580,1232
1580,985
1580,1574
1580,1410
1580,542
1580,269
1580,1210
1580,1237
1580,641
1580,1651
1580,1691
1580,2432
1580,1852
1580,1194
1580,414
1580,2094
1580,1423
1580,2377
1580,1249
1580,2252
1580,2186
1580,2251
1580,407
1580,2250
1580,1689
1580,2093
1580,2200
1580,2343
1580,2528
1580,859
1580,1700
1580,2253
1580,2501
1580,2378
1580,2433
1580,660
1580,2417
1580,1248
1580,842
1580,2505
1580,2255
1580,3180
1580,2254
1580,1718
1580,2586
1580,2687
1580,51
1580,64
1580,0
1580,554
1580,257
1580,776
1580,132
1580,131
1580,275
1580,785
1580,134
1580,133
1580,626
1580,112
1580,2
1580,270
1580,6
1580,233
1580,116
1580,326
1580,1330
1580,498
1580,668
1580,1156
1580,2206
1580,742
1580,23
1580,1023
1580,11
1580,55
1580,143
1580,241
1580,25
1580,522
1580,703
1580,288
1580,938
1580,152
1580,1809
1580,1025
1580,483
1580,105
1580,540
1580,1078
1580,533
1580,202
1580,440
1580,756
1580,679
1580,847
1580,1187
1580,605
1580,1027
1580,441
1580,1057
1580,881
1580,302
1580,212
1580,158
1580,1163
1580,170
1580,171
1580,1576
1580,1088
1580,766
1580,1024
1580,690
1580,1716
1580,1655
1580,1375
1580,1438
1580,90
1580,735
1580,1087
1580,1478
1580,2717
1580,692
1580,882
1580,607
1580,439
1580,1066
1580,636
1580,719
1580,46
1580,1352
1580,94
1580,73
1580,1436
1580,60
1580,99
1580,14
1580,140
1580,280
1580,434
1580,120
1580,145
1580,337
1580,523
1580,296
1580,155
1580,100
1580,224
1580,350
1580,433
1580,543
1580,803
1580,435
1580,127
1580,98
1580,322
1580,104
1580,123
1580,150
1580,328
1580,340
1580,349
1580,709
1580,361
1580,377
1580,109
1580,1037
1580,415
1580,804
1580,1749
1580,148
4113,8
4113,46
4113,1248
4113,1174
4113,186
4113,149
4113,634
4113,1537
4113,424
4113,246
4113,626
4113,66
4113,45
4113,2491
4113,95
4113,144
4113,14
4113,146
4113,805
4113,134
4113,434
4113,143
4113,85
4113,60
4113,120
4113,165
4113,280
4113,797
4113,145
4113,338
4113,698
4113,636
4113,153
4113,435
4113,155
4113,570
4113,1887
4113,307
4113,152
4113,641
4113,252
4113,159
4113,709
4113,803
4113,1191
4113,692
4113,1746
4113,533
4113,661
4113,103
4113,127
4113,2347
4113,549
4113,560
4113,171
4113,804
4113,166
4113,361
4113,107
4113,2597
4113,321
4113,225
4113,375
4113,1088
4113,1021
4113,111
4113,1148
4113,390
4113,1454
4113,465
4113,1850
4113,275
4113,6
4113,37
4113,498
4113,785
4113,133
4113,630
4113,173
4113,131
4113,264
4113,273
4113,132
4113,454
4113,135
4113,899
4113,94
4113,30
4113,2
4113,295
4113,688
4113,742
4113,752
4113,223
4113,116
4113,652
4113,270
4113,446
4113,269
4113,648
4113,23
4113,1596
4113,647
4113,1520
4113,339
4113,657
4113,697
4113,73
4113,1401
4113,371
4113,909
4113,649
4113,237
4113,112
4113,819
4113,27
4113,238
4113,136
4113,317
4113,274
4113,622
4113,655
4113,1459
4113,903
4113,658
4113,370
4113,826
4113,316
4113,932
4113,19
4113,651
4113,329
4113,392
4113,374
4113,984
4113,720
4113,1270
4113,283
4113,250
4113,384
4113,1008
4113,1685
4113,137
4113,897
4113,597
4113,977
4113,334
4113,445
4113,1511
4113,2017
4113,2407
4113,1953
4113,1747
4113,357
4113,1971
4113,728
4113,1466
4113,1973
4113,477
4113,767
4113,1436
4113,660
4113,380
4113,978
4113,1162
4113,1678
4113,825
4113,772
4113,1000
4113,311
4113,833
4113,386
4113,1077
4113,2025
4113,1118
4113,662
4113,2157
4113,1091
4113,2283
4113,659
4113,2606
4113,394
4113,2563
4113,2871
4113,1515
4113,1877
4113,2261
4113,2603
4113,2605
4113,179
4113,229
4113,222
4113,231
4113,180
4113,11
4113,516
4113,185
4113,313
4113,638
4113,684
4113,205
4113,1027
4113,667
4113,1030
4113,605
4113,1184
4113,1183
4113,1666
4113,1057
4113,457
4113,265
4113,1205
4113,71
4113,522
4113,436
4113,521
4113,22
4113,96
4113,525
4113,694
4113,535
4113,440
4113,202
4113,540
4113,100
4113,158
4113,543
4113,447
4113,407
4113,677
4113,550
4113,1069
4113,949
4113,113
4113,140
4113,1402
4113,1548
4113,1043
4113,147
4113,80
4113,838
4113,1684
4113,1812
4113,160
4113,678
4113,162
4113,55
4113,25
4113,117
4113,835
4113,1025
4113,102
4113,499
4113,679
4113,234
4113,505
4113,875
4113,664
4113,512
4113,1895
4113,2675
4113,1078
4113,1405
4113,212
4113,1181
4113,795
4113,768
4113,1654
4113,2787
4113,847
4113,1186
4113,1424
4113,2089
4113,1898
4113,1961
4113,981
4113,1423
4113,1199
4113,3024
4113,2842
4113,2254
4113,2180
4113,1698
4113,2414
4113,278
4113,291
4113,1464
4113,577
4113,1397
4113,63
4113,172
4113,177
4113,178
4113,612
4113,1
4113,496
4113,2152
4113,917
4113,426
4113,430
4113,733
4113,770
4113,397
4113,427
4113,1927
4113,1909
4113,50
4113,49
4113,10
4113,888
4113,1761
4113,56
4113,841
4113,500
4113,1016
4113,13
4113,181
4113,189
4113,959
4113,176
4113,1569
4113,1919
4113,840
4113,245
4113,21
4113,753
4113,201
4113,961
4113,247
4113,1281
4113,2013
4113,1998
4113,192
4113,3127
4113,1415
4113,26
4113,1010
4113,707
4113,197
4113,1056
4113,1093
4113,602
4113,204
4113,1758
4113,2730
4113,1319
4113,1038
4113,708
4113,1283
4113,1089
4113,1304
4113,2962
4113,399
4113,1918
4113,2413
4113,2671
4113,402
4113,719
4113,1831
4113,206
4113,1719
4113,2882
4113,2504
4113,744
4113,1326
4113,3356
4113,556
4113,139
4113,706
4113,151
4113,1237
4113,880
4113,1233
4113,121
4113,1241
4113,1232
4113,864
4113,1240
4113,1243
4113,2686
4113,2200
4113,1651
4113,2586
4113,2528
4113,3175
4113,256
4113,32
4113,462
4113,326
4113,289
4113,38
4113,794
4113,335
4113,20
4113,3
4113,345
4113,1012
4113,1980
4113,1802
4113,9
4113,251
4113,754
4113,268
4113,164
4113,504
4113,1234
4113,703
4113,1557
4113,2946
4113,163
4113,523
4113,255
4113,1809
4113,1891
4113,756
4113,2021
4113,1818
4113,2290
1871,1136
1871,39
1871,46
1871,22
1871,436
1871,2600
1871,1202
1871,152
1871,1039
1871,3100
1871,1883
1871,1054
1871,647
1871,1802
1871,1569
1871,133
1871,45
1871,630
1871,265
1871,706
1871,72
1871,1016
1871,1819
1871,2057
1871,1205
1871,316
1871,67
1871,664
1871,819
1871,27
1871,1331
1871,339
1871,338
1871,756
1871,688
1871,535
1871,329
1871,26
1871,120
1871,1795
1871,634
1871,9
1871,1082
1871,151
1871,131
1871,8
1871,1330
1871,841
1871,1781
1871,840
1871,117
1871,132
1871,145
1871,1229
1871,374
1871,567
1871,74
1871,259
1871,837
1871,7
1871,457
1871,785
1871,141
1871,794
1871,517
1871,142
4467,2
4467,14
4467,46
4467,97
4467,523
4467,144
4467,66
4467,95
4467,96
4467,435
4467,436
4467,433
4467,535
4467,509
4467,296
4467,322
4467,540
4467,269
4467,441
4467,542
4467,438
4467,376
4467,2042
4467,794
4467,50
4467,140
4467,25
4467,1014
4467,131
4467,275
4467,785
4467,139
4467,752
4467,119
4467,836
4467,899
4467,235
4467,30
4467,134
4467,329
4467,1250
4467,445
4467,278
4467,45
4467,797
4467,434
4467,690
4467,152
4467,101
4467,1035
4467,124
4467,802
4467,337
4467,709
4467,526
4467,414
4467,473
4042,370
4042,100
4042,14
4042,66
4042,60
4042,778
4042,1857
4042,220
4042,824
4042,676
4042,9
4042,11
4042,785
4042,10
4042,7
4042,955
4042,1382
4042,455
4042,948
4042,498
4042,286
4042,37
4042,51
4042,68
4042,50
4042,876
4042,8
4042,774
4042,45
4042,459
4042,63
4042,1330
4042,1137
4042,420
4042,53
4042,241
4042,29
4042,160
4042,184
4042,288
4042,272
4042,179
4042,841
4042,461
4042,1892
4042,131
4042,194
4042,132
4042,1384
4042,271
4042,80
4042,290
4042,322
4042,845
4042,907
4042,959
4042,69
4042,59
2810,752
2810,14
2810,1344
2810,1340
2810,1082
2810,134
2810,251
2810,236
2810,300
2810,356
2810,805
2810,401
2810,2554
2810,1567
2810,2531
2810,583
373,635
373,794
373,2
373,132
373,37
373,51
373,274
373,264
373,630
373,133
373,116
373,66
373,634
373,8
373,45
373,149
373,134
373,96
373,338
373,143
373,46
373,146
373,74
373,797
373,97
373,141
373,120
373,799
373,152
373,85
373,650
373,567
373,280
373,14
373,636
373,95
373,687
373,35
373,222
373,231
373,25
373,229
373,64
373,160
373,234
373,836
373,112
373,6
373,239
373,27
373,173
373,30
373,1781
373,235
373,238
373,655
373,374
373,1002
373,647
373,688
373,657
373,316
373,73
373,822
373,331
373,360
373,1266
373,339
373,898
373,23
373,728
373,993
373,94
373,826
373,1077
373,649
373,900
373,902
373,223
373,803
373,833
373,552
373,1270
373,656
373,765
373,1971
373,1112
373,246
373,250
373,978
373,897
373,2368
373,1459
373,1133
2758,1254
2758,652
2758,463
2758,348
2758,702
2758,650
2758,119
2758,135
2758,72
2758,223
2758,27
2758,133
2758,1953
2758,592
2758,1077
2758,338
2758,822
2758,280
2758,325
2758,126
2758,803
2758,898
2758,709
2758,2
2758,552
2758,364
2758,1331
2758,334
2758,357
2758,1459
2758,415
2758,914
2758,380
2758,2653
2758,1864
2758,319
2758,448
2758,449
2758,1251
2758,112
2758,49
2758,26
2758,2061
2758,2062
2758,753
2758,313
2758,328
2758,2286
2758,1861
2758,825
2758,2302
2758,469
2758,1954
2758,1711
2758,2468
2758,634
2758,228
2758,951
2758,1054
2758,312
2758,1580
2758,1384
2758,457
2758,222
2758,162
2758,1547
2758,272
2758,2701
2758,265
2758,45
2758,1618
2758,77
2758,7
2758,828
2758,425
2758,420
2758,33
2758,877
2758,335
2758,676
2758,269
2758,25
2758,146
2758,32
2758,145
2758,140
2758,132
2758,292
2758,274
2758,458
2758,19
2758,116
2758,244
2758,326
2758,194
2758,565
2758,594
2758,30
2758,95
2758,372
2758,139
2758,96
2758,147
2758,254
2758,894
2758,97
2758,17
2758,155
2758,1475
2758,2091
2758,1350
2758,286
2758,28
2758,874
2758,235
2758,178
2758,462
2758,94
2758,404
2758,38
2758,141
2758,1108
2758,1609
2758,260
2758,303
2758,295
2758,341
2758,1287
2758,1002
2758,306
2758,939
2758,298
2758,827
2758,157
2758,281
2758,1120
2758,99
2758,113
2758,237
2758,1267
2758,127
2758,1250
2758,198
2758,585
2758,1450
2758,445
2758,2713
2758,123
2758,587
2758,339
2758,602
2758,1001
2758,400
2758,2368
2758,590
2758,367
2758,102
2758,137
2758,1474
2758,104
2758,698
2758,566
2758,826
2758,1706
2758,446
2758,359
2758,1000
2758,1834
2758,421
2758,41
2758,1414
2758,569
2758,2533
2758,575
2758,250
2758,199
2758,572
2758,109
2758,473
2758,1598
2758,297
2758,361
2758,1058
2758,567
2758,108
2758,2340
2758,358
2758,1600
2758,152
2758,311
2758,595
2758,1540
2758,1708
2758,129
2758,943
2758,727
2758,1576
2758,1318
2758,320
2758,2285
2758,1088
2758,393
2758,1397
2758,926
2758,746
2758,589
2758,1365
2758,115
2758,591
2758,1219
2758,2024
2758,276
2758,1336
2758,543
2758,2578
2758,253
2758,1224
2758,315
2758,2513
2758,719
2758,1301
2758,148
2758,484
2446,1
2446,2826
2446,64
2446,51
2446,2258
2446,749
2446,100
2446,80
2446,1490
2446,60
2446,95
2446,99
2446,14
2446,102
2446,35
2446,94
2446,211
2446,1995
2446,208
2446,66
2446,1016
2446,608
2446,564
2446,636
2446,1219
2446,605
98,1084
98,984
98,71
98,774
98,68
98,513
98,978
98,473
98,414
98,408
98,39
98,979
98,432
98,1961
98,476
98,2529
98,538
98,715
98,206
98,1856
98,542
98,1349
98,651
98,1163
98,1558
98,1564
98,577
98,202
98,1877
98,1521
98,64
98,83
98,76
98,262
98,14
98,636
1413,2027
1413,442
1413,45
1413,521
1413,432
1413,46
1413,96
1413,22
1413,144
1413,434
1413,242
1413,143
1413,95
1413,2
1413,100
1413,152
1413,523
1413,431
1413,691
1413,602
1413,533
1413,155
1413,438
1413,525
1413,549
1413,433
1413,297
1413,439
1413,259
1413,202
1413,337
1413,509
1413,541
1413,449
1413,560
1413,321
1413,375
1413,552
1413,716
1467,160
1467,144
1467,653
1467,179
1467,51
1467,11
1467,513
1467,500
1467,503
1467,317
1467,1535
1467,233
1467,699
1467,94
1467,141
1467,1622
1467,35
1467,684
1467,408
1467,668
1467,1016
1467,192
1467,636
1467,167
1467,981
1467,1078
1467,257
1467,243
1467,810
1467,655
1467,1271
1467,50
1467,12
1467,172
1467,229
1467,14
1467,182
1467,181
1467,184
1467,236
1467,2312
1467,265
1467,1017
1467,996
1467,1919
1467,45
1467,223
1467,1294
1467,146
1467,143
1467,1883
1467,5
1467,64
1467,300
1467,995
1467,1398
1467,961
1467,1025
1467,132
1467,264
1467,841
1467,145
1467,71
1467,1828
1467,401
1467,390
1467,118
1467,1018
1467,521
1467,1441
1467,836
1467,2082
1467,69
1467,763
1467,700
1467,997
1467,869
1467,1569
1467,180
1467,2347
1467,1111
1467,706
1467,241
1467,55
1467,529
1467,222
1467,734
1467,76
1467,2159
1467,149
1467,9
1467,634
1467,672
1467,459
1467,63
2576,634
2576,703
2576,1182
2576,149
2576,834
2576,290
2576,684
2576,229
2576,179
2576,53
2576,836
2576,603
2576,493
2576,510
2576,185
2576,1027
2576,264
2576,280
2576,85
2576,2911
2576,499
2576,1666
2576,87
2576,153
2576,511
2576,972
2576,1183
2576,1030
2576,328
2576,641
2576,2170
2576,604
