	movie_emb_id	title	genre
1956	2024	Lolita (1997)	Drama|Romance
1957	2025	Disturbing Behavior (1998)	Horror|Thriller
1958	2026	Mafia! (1998)	Comedy|Crime
1959	2027	Saving Private Ryan (1998)	Action|Drama|War
1960	2028	Billy's Hollywood Screen Kiss (1997)	Comedy|Romance
1961	2029	East Palace West Palace (Dong gong xi gong) (1997)	Drama
1962	2030	$1,000,000 Duck (1971)	Children's|Comedy
1963	2031	Barefoot Executive, The (1971)	Children's|Comedy
1964	2032	Black Cauldron, The (1985)	Animation|Children's
1965	2033	Black Hole, The (1979)	Sci-Fi
1966	2034	Blackbeard's Ghost (1968)	Children's|Comedy
1967	2035	Blank Check (1994)	Children's|Comedy
1968	2036	Candleshoe (1977)	Adventure|Children's|Comedy
1969	2037	Cat from Outer Space, The (1978)	Children's|Comedy|Sci-Fi
1970	2038	Cheetah (1989)	Adventure|Children's
1971	2039	Computer Wore Tennis Shoes, The (1970)	Children's|Comedy
1972	2040	Condorman (1981)	Action|Adventure|Children's|Comedy
1973	2041	D2: The Mighty Ducks (1994)	Children's|Comedy
1974	2042	Darby O'Gill and the Little People (1959)	Adventure|Children's|Fantasy
1975	2043	Devil and Max Devlin, The (1981)	Comedy
1976	2044	Far Off Place, A (1993)	Adventure|Children's|Drama|Romance
1977	2045	Flight of the Navigator (1986)	Adventure|Children's|Sci-Fi
1978	2046	Gnome-Mobile, The (1967)	Children's
1979	2047	Great Mouse Detective, The (1986)	Animation|Children's
1980	2048	Happiest Millionaire, The (1967)	Comedy|Musical
1981	2049	Herbie Goes Bananas (1980)	Adventure|Children's|Comedy
1982	2050	Herbie Goes to Monte Carlo (1977)	Adventure|Children's|Comedy
1983	2051	Hocus Pocus (1993)	Children's|Comedy
1984	2052	Honey, I Blew Up the Kid (1992)	Children's|Comedy|Sci-Fi
1985	2053	Honey, I Shrunk the Kids (1989)	Adventure|Children's|Comedy|Fantasy|Sci-Fi
1986	2054	Hot Lead and Cold Feet (1978)	Comedy|Western
1987	2055	In Search of the Castaways (1962)	Adventure|Children's
1988	2056	Incredible Journey, The (1963)	Adventure|Children's
1989	2057	Negotiator, The (1998)	Action|Thriller
1990	2058	Parent Trap, The (1998)	Children's|Drama
1991	2059	BASEketball (1998)	Comedy
1992	2060	Full Tilt Boogie (1997)	Documentary
1993	2061	Governess, The (1998)	Drama|Romance
1994	2062	Seventh Heaven (Le Septième ciel) (1997)	Drama|Romance
1995	2063	Roger & Me (1989)	Comedy|Documentary
1996	2064	Purple Rose of Cairo, The (1985)	Comedy|Drama|Romance
1997	2065	Out of the Past (1947)	Film-Noir
1998	2066	Doctor Zhivago (1965)	Drama|Romance|War
1999	2067	Fanny and Alexander (1982)	Drama
2000	2068	Trip to Bountiful, The (1985)	Drama
2001	2069	Tender Mercies (1983)	Drama
2002	2070	And the Band Played On (1993)	Drama
2003	2071	'burbs, The (1989)	Comedy
2004	2072	Fandango (1985)	Comedy
2005	2073	Night Porter, The (Il Portiere di notte) (1974)	Drama
2006	2074	Mephisto (1981)	Drama|War
2007	2075	Blue Velvet (1986)	Drama|Mystery
2008	2076	Journey of Natty Gann, The (1985)	Adventure|Children's
2009	2077	Jungle Book, The (1967)	Animation|Children's|Comedy|Musical
2010	2078	Kidnapped (1960)	Children's|Drama
2011	2079	Lady and the Tramp (1955)	Animation|Children's|Comedy|Musical|Romance
2012	2080	Little Mermaid, The (1989)	Animation|Children's|Comedy|Musical|Romance
2013	2081	Mighty Ducks, The (1992)	Children's|Comedy
2014	2082	Muppet Christmas Carol, The (1992)	Children's|Musical
2015	2083	Newsies (1992)	Children's|Musical
2016	2084	101 Dalmatians (1961)	Animation|Children's
2017	2085	One Magic Christmas (1985)	Drama|Fantasy
2018	2086	Peter Pan (1953)	Animation|Children's|Fantasy|Musical
2019	2087	Popeye (1980)	Adventure|Comedy|Musical
2020	2088	Rescuers Down Under, The (1990)	Animation|Children's
2021	2089	Rescuers, The (1977)	Animation|Children's
2022	2090	Return from Witch Mountain (1978)	Children's|Sci-Fi
2023	2091	Return of Jafar, The (1993)	Animation|Children's|Musical
2024	2092	Return to Oz (1985)	Adventure|Children's|Fantasy|Sci-Fi
2025	2093	Rocketeer, The (1991)	Action|Adventure|Sci-Fi
2026	2094	Shaggy D.A., The (1976)	Children's|Comedy
2027	2095	Sleeping Beauty (1959)	Animation|Children's|Musical
2028	2096	Something Wicked This Way Comes (1983)	Children's|Horror
2029	2097	Son of Flubber (1963)	Children's|Comedy
2030	2098	Song of the South (1946)	Adventure|Animation|Children's|Musical
2031	2099	Splash (1984)	Comedy|Fantasy|Romance
2032	2100	Squanto: A Warrior's Tale (1994)	Adventure|Drama
2033	2101	Steamboat Willie (1940)	Animation|Children's|Comedy|Musical
2034	2102	Tall Tale (1994)	Adventure|Children's
2035	2103	Tex (1982)	Drama
2036	2104	Tron (1982)	Action|Adventure|Fantasy|Sci-Fi
2037	2105	Swing Kids (1993)	Drama|War
2038	2106	Halloween: H20 (1998)	Horror|Thriller
2039	2107	L.A. Story (1991)	Comedy|Romance
2040	2108	Jerk, The (1979)	Comedy
2041	2109	Dead Men Don't Wear Plaid (1982)	Comedy|Crime|Thriller
2042	2110	Man with Two Brains, The (1983)	Comedy
2043	2111	Grand Canyon (1991)	Crime|Drama
2044	2112	Graveyard Shift (1990)	Horror|Thriller
2045	2113	Outsiders, The (1983)	Drama
2046	2114	Indiana Jones and the Temple of Doom (1984)	Action|Adventure
2047	2115	Lord of the Rings, The (1978)	Adventure|Animation|Children's|Sci-Fi
2048	2116	Nineteen Eighty-Four (1984)	Drama|Sci-Fi
2049	2117	Dead Zone, The (1983)	Horror|Thriller
2050	2118	Maximum Overdrive (1986)	Horror
2051	2119	Needful Things (1993)	Drama|Horror
2052	2120	Cujo (1983)	Horror|Thriller
2053	2121	Children of the Corn (1984)	Horror|Thriller
2054	2122	All Dogs Go to Heaven (1989)	Animation|Children's
2055	2123	Addams Family, The (1991)	Comedy
2056	2124	Ever After: A Cinderella Story (1998)	Drama|Romance
2057	2125	Snake Eyes (1998)	Action|Crime|Mystery|Thriller
2058	2126	First Love, Last Rites (1997)	Drama|Romance
2059	2127	Safe Men (1998)	Comedy
2060	2128	Saltmen of Tibet, The (1997)	Documentary
2061	2129	Atlantic City (1980)	Crime|Drama|Romance
2062	2130	Autumn Sonata (Höstsonaten ) (1978)	Drama
2063	2131	Who's Afraid of Virginia Woolf? (1966)	Drama
2064	2132	Adventures in Babysitting (1987)	Adventure|Comedy
2065	2133	Weird Science (1985)	Comedy
2066	2134	Doctor Dolittle (1967)	Adventure|Musical
2067	2135	Nutty Professor, The (1963)	Comedy
2068	2136	Charlotte's Web (1973)	Animation|Children's
2069	2137	Watership Down (1978)	Animation|Children's|Drama|Fantasy
2070	2138	Secret of NIMH, The (1982)	Animation|Children's
2071	2139	Dark Crystal, The (1982)	Children's|Fantasy|Sci-Fi
2072	2140	American Tail, An (1986)	Animation|Children's|Comedy
2073	2141	American Tail: Fievel Goes West, An (1991)	Animation|Children's|Comedy
2074	2142	Legend (1985)	Adventure|Fantasy|Romance
2075	2143	Sixteen Candles (1984)	Comedy
2076	2144	Pretty in Pink (1986)	Comedy|Drama|Romance
2077	2145	St. Elmo's Fire (1985)	Drama|Romance
2078	2146	Clan of the Cave Bear, The (1986)	Drama
2079	2147	House (1986)	Comedy|Horror
2080	2148	House II: The Second Story (1987)	Comedy|Horror
2081	2149	Gods Must Be Crazy, The (1980)	Comedy
2082	2150	Gods Must Be Crazy II, The (1989)	Comedy
2083	2151	Air Bud: Golden Receiver (1998)	Children's|Comedy
2084	2152	Avengers, The (1998)	Action|Adventure
2085	2153	How Stella Got Her Groove Back (1998)	Drama|Romance
2086	2154	Slums of Beverly Hills, The (1998)	Comedy
2087	2155	Best Man, The (Il Testimone dello sposo) (1997)	Comedy|Drama
2088	2156	Chambermaid on the Titanic, The (1998)	Romance
2089	2157	Henry: Portrait of a Serial Killer, Part 2 (1996)	Crime|Horror
2090	2158	Henry: Portrait of a Serial Killer (1990)	Crime|Horror
2091	2159	Rosemary's Baby (1968)	Horror|Thriller
2092	2160	NeverEnding Story, The (1984)	Adventure|Children's|Fantasy
2093	2161	NeverEnding Story II: The Next Chapter, The (1990)	Adventure|Children's|Fantasy
2094	2162	Attack of the Killer Tomatoes! (1980)	Comedy|Horror
2095	2163	Surf Nazis Must Die (1987)	Drama
2096	2164	Your Friends and Neighbors (1998)	Drama
2097	2165	Return to Paradise (1998)	Drama|Romance
2098	2166	Blade (1998)	Action|Adventure|Horror
2099	2167	Dance with Me (1998)	Drama|Romance
2100	2168	Dead Man on Campus (1998)	Comedy
2101	2169	Wrongfully Accused (1998)	Action|Comedy
2102	2170	Next Stop, Wonderland (1998)	Comedy|Drama|Romance
2103	2171	Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)	Comedy
2104	2172	Navigator: A Mediaeval Odyssey, The (1988)	Adventure|Fantasy|Sci-Fi
2105	2173	Beetlejuice (1988)	Comedy|Fantasy
2106	2174	Déjà Vu (1997)	Drama|Romance
2107	2175	Rope (1948)	Thriller
2108	2176	Family Plot (1976)	Comedy|Thriller
2109	2177	Frenzy (1972)	Thriller
2110	2178	Topaz (1969)	Thriller
2111	2179	Torn Curtain (1966)	Thriller
2112	2180	Marnie (1964)	Thriller
2113	2181	Wrong Man, The (1956)	Drama|Film-Noir|Thriller
2114	2182	Man Who Knew Too Much, The (1956)	Thriller
2115	2183	Trouble with Harry, The (1955)	Mystery|Thriller
2116	2184	I Confess (1953)	Thriller
2117	2185	Strangers on a Train (1951)	Film-Noir|Thriller
2118	2186	Stage Fright (1950)	Mystery|Thriller
2119	2187	54 (1998)	Drama
2120	2188	I Married A Strange Person (1997)	Animation
2121	2189	Why Do Fools Fall In Love? (1998)	Drama
2122	2190	Merry War, A (1997)	Comedy
2123	2191	See the Sea (Regarde la mer) (1997)	Drama
2124	2192	Willow (1988)	Action|Adventure|Fantasy
2125	2193	Untouchables, The (1987)	Action|Crime|Drama
2126	2194	Dirty Work (1998)	Comedy
2127	2195	Knock Off (1998)	Action
2128	2196	Firelight (1997)	Drama
2129	2197	Modulations (1998)	Documentary
2130	2198	Phoenix (1998)	Crime|Drama
2131	2199	Under Capricorn (1949)	Drama
2132	2200	Paradine Case, The (1947)	Drama
2133	2201	Lifeboat (1944)	Drama|Thriller|War
2134	2202	Shadow of a Doubt (1943)	Film-Noir|Thriller
2135	2203	Saboteur (1942)	Thriller
2136	2204	Mr. & Mrs. Smith (1941)	Comedy
2137	2205	Suspicion (1941)	Mystery|Thriller
2138	2206	Jamaica Inn (1939)	Drama
2139	2207	Lady Vanishes, The (1938)	Comedy|Mystery|Romance|Thriller
2140	2208	Young and Innocent (1937)	Crime|Thriller
2141	2209	Sabotage (1936)	Thriller
2142	2210	Secret Agent (1936)	Thriller
2143	2211	Man Who Knew Too Much, The (1934)	Thriller
2144	2212	Waltzes from Vienna (1933)	Comedy|Musical
2145	2213	Number Seventeen (1932)	Thriller
2146	2214	Rich and Strange (1932)	Comedy|Romance
2147	2215	Skin Game, The (1931)	Drama
2148	2216	Elstree Calling (1930)	Comedy|Musical
2149	2217	Juno and Paycock (1930)	Drama
2150	2218	Murder! (1930)	Mystery|Thriller
2151	2219	Manxman, The (1929)	Drama
2152	2220	Blackmail (1929)	Thriller
2153	2221	Champagne (1928)	Comedy
2154	2222	Farmer's Wife, The (1928)	Comedy
2155	2223	Downhill (1927)	Drama
2156	2224	Easy Virtue (1927)	Drama
2157	2225	Ring, The (1927)	Drama
2158	2226	Lodger, The (1926)	Thriller
2159	2227	Mountain Eagle, The (1926)	Drama
2160	2228	Pleasure Garden, The (1925)	Drama
2161	2229	Always Tell Your Wife (1923)	Comedy
2162	2230	Rounders (1998)	Crime|Drama
2163	2231	Cube (1997)	Sci-Fi|Thriller
2164	2232	Digging to China (1998)	Drama
2165	2233	Let's Talk About Sex (1998)	Drama
2166	2234	One Man's Hero (1999)	Drama|War
2167	2235	Simon Birch (1998)	Drama
2168	2236	Without Limits (1998)	Drama
2169	2237	Seven Beauties (Pasqualino Settebellezze) (1976)	Comedy|Drama
2170	2238	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)	Comedy|Drama
2171	2239	My Bodyguard (1980)	Drama
2172	2240	Class (1983)	Comedy
2173	2241	Grandview, U.S.A. (1984)	Drama
2174	2242	Broadcast News (1987)	Comedy|Drama|Romance
2175	2243	Allnighter, The (1987)	Comedy|Romance
2176	2244	Working Girl (1988)	Comedy|Drama
2177	2245	Stars and Bars (1988)	Comedy
2178	2246	Married to the Mob (1988)	Comedy
2179	2247	Say Anything... (1989)	Comedy|Drama|Romance
2180	2248	My Blue Heaven (1990)	Comedy
2181	2249	Men Don't Leave (1990)	Drama
2182	2250	Cabinet of Dr. Ramirez, The (1991)	Comedy
2183	2251	Hero (1992)	Comedy|Drama
2184	2252	Toys (1992)	Action|Comedy|Fantasy
2185	2253	Choices (1981)	Drama
2186	2254	Young Doctors in Love (1982)	Comedy
2187	2255	Parasite (1982)	Horror|Sci-Fi
2188	2256	No Small Affair (1984)	Comedy|Romance
2189	2257	Master Ninja I (1984)	Action
2190	2258	Blame It on Rio (1984)	Comedy|Romance
2191	2259	Wisdom (1986)	Action|Crime
2192	2260	One Crazy Summer (1986)	Comedy
2193	2261	About Last Night... (1986)	Comedy|Drama|Romance
2194	2262	Seventh Sign, The (1988)	Thriller
2195	2263	We're No Angels (1989)	Drama
2196	2264	Nothing But Trouble (1991)	Adventure|Comedy
2197	2265	Butcher's Wife, The (1991)	Comedy|Romance
2198	2266	Mortal Thoughts (1991)	Mystery|Thriller
2199	2267	Few Good Men, A (1992)	Crime|Drama
2200	2268	Indecent Proposal (1993)	Drama
2201	2269	Century of Cinema, A (1994)	Documentary
2202	2270	Permanent Midnight (1998)	Drama
2203	2271	One True Thing (1998)	Drama
2204	2272	Rush Hour (1998)	Action|Thriller
2205	2273	Lilian's Story (1995)	Drama
2206	2274	Six-String Samurai (1998)	Action|Adventure|Sci-Fi
2207	2275	Soldier's Daughter Never Cries, A (1998)	Drama
2208	2276	Somewhere in the City (1997)	Drama
2209	2277	Ronin (1998)	Action|Crime|Thriller
2210	2278	Urban Legend (1998)	Horror|Thriller
2211	2279	Clay Pigeons (1998)	Crime
2212	2280	Monument Ave. (1998)	Crime
2213	2281	Pecker (1998)	Comedy|Drama
2214	2282	Sheltering Sky, The (1990)	Drama
2215	2283	Bandit Queen (1994)	Drama
2216	2284	If.... (1968)	Drama
2217	2285	Fiendish Plot of Dr. Fu Manchu, The (1980)	Comedy
2218	2286	Them! (1954)	Sci-Fi|Thriller|War
2219	2287	Thing, The (1982)	Action|Horror|Sci-Fi|Thriller
2220	2288	Player, The (1992)	Comedy|Drama
2221	2289	Stardust Memories (1980)	Comedy|Drama
2222	2290	Edward Scissorhands (1990)	Drama|Romance
2223	2291	Overnight Delivery (1996)	Romance
2224	2292	Shadrach (1998)	Drama
2225	2293	Antz (1998)	Animation|Children's
2226	2294	Impostors, The (1998)	Comedy
2227	2295	Night at the Roxbury, A (1998)	Comedy
2228	2296	What Dreams May Come (1998)	Drama|Romance
2229	2297	Strangeland (1998)	Thriller
2230	2298	Battle of the Sexes, The (1959)	Comedy
2231	2299	Producers, The (1968)	Comedy|Musical
2232	2300	History of the World: Part I (1981)	Comedy
2233	2301	My Cousin Vinny (1992)	Comedy
2234	2302	Nashville (1975)	Drama|Musical
2235	2303	Love Is the Devil (1998)	Drama
2236	2304	Slam (1998)	Drama
2237	2305	Holy Man (1998)	Comedy
2238	2306	One Tough Cop (1998)	Action|Drama
2239	2307	Detroit 9000 (1973)	Action|Crime
2240	2308	Inheritors, The (Die Siebtelbauern) (1998)	Drama
2241	2309	Mighty, The (1998)	Drama
2242	2310	2010 (1984)	Mystery|Sci-Fi
2243	2311	Children of a Lesser God (1986)	Drama
2244	2312	Elephant Man, The (1980)	Drama
2245	2313	Beloved (1998)	Drama
2246	2314	Bride of Chucky (1998)	Horror|Thriller
2247	2315	Practical Magic (1998)	Drama|Romance
2248	2316	Alarmist, The (1997)	Comedy
2249	2317	Happiness (1998)	Comedy
2250	2318	Reach the Rock (1997)	Comedy
2251	2319	Apt Pupil (1998)	Drama|Thriller
2252	2320	Pleasantville (1998)	Comedy
2253	2321	Soldier (1998)	Action|Adventure|Sci-Fi|Thriller|War
2254	2322	Cruise, The (1998)	Documentary
2255	2323	Life Is Beautiful (La Vita è bella) (1997)	Comedy|Drama
2256	2324	Orgazmo (1997)	Comedy
2257	2325	Shattered Image (1998)	Drama|Thriller
2258	2326	Tales from the Darkside: The Movie (1990)	Horror
2259	2327	Vampires (1998)	Horror
2260	2328	American History X (1998)	Drama
2261	2329	Hands on a Hard Body (1996)	Documentary
2262	2330	Living Out Loud (1998)	Comedy|Romance
2263	2331	Belly (1998)	Crime|Drama
2264	2332	Gods and Monsters (1998)	Drama
2265	2333	Siege, The (1998)	Action|Thriller
2266	2334	Waterboy, The (1998)	Comedy
2267	2335	Elizabeth (1998)	Drama
2268	2336	Velvet Goldmine (1998)	Drama
2269	2337	I Still Know What You Did Last Summer (1998)	Horror|Mystery|Thriller
2270	2338	I'll Be Home For Christmas (1998)	Comedy|Romance
2271	2339	Meet Joe Black (1998)	Romance
2272	2340	Dancing at Lughnasa (1998)	Drama
2273	2341	Hard Core Logo (1996)	Comedy
2274	2342	Naked Man, The (1998)	Drama
2275	2343	Runaway Train (1985)	Action|Adventure|Drama|Thriller
2276	2344	Desert Bloom (1986)	Drama
2277	2345	Stepford Wives, The (1975)	Sci-Fi|Thriller
2278	2346	Pope of Greenwich Village, The (1984)	Action
2279	2347	Sid and Nancy (1986)	Drama
2280	2348	Mona Lisa (1986)	Comedy|Thriller
2281	2349	Heart Condition (1990)	Comedy
2282	2350	Nights of Cabiria (Le Notti di Cabiria) (1957)	Drama
2283	2351	Big Chill, The (1983)	Comedy|Drama
2284	2352	Enemy of the State (1998)	Action|Thriller
2285	2353	Rugrats Movie, The (1998)	Animation|Children's|Comedy
2286	2354	Bug's Life, A (1998)	Animation|Children's|Comedy
2287	2355	Celebrity (1998)	Comedy
2288	2356	Central Station (Central do Brasil) (1998)	Drama
2289	2357	Savior (1998)	Drama
2290	2358	Waking Ned Devine (1998)	Comedy
2291	2359	Celebration, The (Festen) (1998)	Drama
2292	2360	Pink Flamingos (1972)	Comedy
2293	2361	Glen or Glenda (1953)	Drama
2294	2362	Godzilla (Gojira) (1954)	Action|Sci-Fi
2295	2363	Godzilla (Gojira) (1984)	Action|Sci-Fi
2296	2364	King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)	Action|Sci-Fi
2297	2365	King Kong (1933)	Action|Adventure|Horror
2298	2366	King Kong (1976)	Action|Adventure|Horror
2299	2367	King Kong Lives (1986)	Action|Adventure|Horror
2300	2368	Desperately Seeking Susan (1985)	Comedy|Romance
2301	2369	Emerald Forest, The (1985)	Action|Adventure|Drama
2302	2370	Fletch (1985)	Comedy
2303	2371	Fletch Lives (1989)	Comedy
2304	2372	Red Sonja (1985)	Action|Adventure
2305	2373	Gung Ho (1986)	Comedy|Drama
2306	2374	Money Pit, The (1986)	Comedy
2307	2375	View to a Kill, A (1985)	Action
2308	2376	Lifeforce (1985)	Horror|Sci-Fi
2309	2377	Police Academy (1984)	Comedy
2310	2378	Police Academy 2: Their First Assignment (1985)	Comedy
2311	2379	Police Academy 3: Back in Training (1986)	Comedy
2312	2380	Police Academy 4: Citizens on Patrol (1987)	Comedy
2313	2381	Police Academy 5: Assignment: Miami Beach (1988)	Comedy
2314	2382	Police Academy 6: City Under Siege (1989)	Comedy
2315	2383	Babe: Pig in the City (1998)	Children's|Comedy
2316	2384	Home Fries (1998)	Comedy|Romance
2317	2385	Jerry Springer: Ringmaster (1998)	Drama
2318	2386	Very Bad Things (1998)	Comedy|Crime
2319	2387	Steam: The Turkish Bath (Hamam) (1997)	Drama|Romance
2320	2388	Psycho (1998)	Crime|Horror|Thriller
2321	2389	Little Voice (1998)	Comedy
2322	2390	Simple Plan, A (1998)	Crime|Thriller
2323	2391	Jack Frost (1998)	Comedy|Drama
2324	2392	Star Trek: Insurrection (1998)	Action|Sci-Fi
2325	2393	Prince of Egypt, The (1998)	Animation|Musical
2326	2394	Rushmore (1998)	Comedy
2327	2395	Shakespeare in Love (1998)	Comedy|Romance
2328	2396	Mass Appeal (1984)	Drama
2329	2397	Miracle on 34th Street (1947)	Drama
2330	2398	Santa Claus: The Movie (1985)	Adventure|Children's|Fantasy
2331	2399	Prancer (1989)	Children's|Drama
2332	2400	Pale Rider (1985)	Western
2333	2401	Rambo: First Blood Part II (1985)	Action|War
2334	2402	First Blood (1982)	Action
2335	2403	Rambo III (1988)	Action|War
2336	2404	Jewel of the Nile, The (1985)	Action|Adventure|Comedy|Romance
2337	2405	Romancing the Stone (1984)	Action|Adventure|Comedy|Romance
2338	2406	Cocoon (1985)	Comedy|Sci-Fi
2339	2407	Cocoon: The Return (1988)	Comedy|Sci-Fi
2340	2408	Rocky II (1979)	Action|Drama
2341	2409	Rocky III (1982)	Action|Drama
2342	2410	Rocky IV (1985)	Action|Drama
2343	2411	Rocky V (1990)	Action|Drama
2344	2412	Clue (1985)	Comedy|Mystery
2345	2413	Young Sherlock Holmes (1985)	Action|Adventure|Mystery
2346	2414	Violets Are Blue... (1986)	Drama|Romance
2347	2415	Back to School (1986)	Comedy
2348	2416	Heartburn (1986)	Comedy|Drama
2349	2417	Nothing in Common (1986)	Comedy
2350	2418	Extremities (1986)	Drama|Thriller
2351	2419	Karate Kid, The (1984)	Drama
2352	2420	Karate Kid, Part II, The (1986)	Action|Adventure|Drama
2353	2421	Karate Kid III, The (1989)	Action|Adventure|Drama
2354	2422	Christmas Vacation (1989)	Comedy
2355	2423	You've Got Mail (1998)	Comedy|Romance
2356	2424	General, The (1998)	Crime
2357	2425	Theory of Flight, The (1998)	Comedy|Drama|Romance
2358	2426	Thin Red Line, The (1998)	Action|Drama|War
2359	2427	Faculty, The (1998)	Horror|Sci-Fi
2360	2428	Mighty Joe Young (1998)	Adventure|Children's|Drama
2361	2429	Mighty Joe Young (1949)	Adventure|Children's|Drama
2362	2430	Patch Adams (1998)	Comedy|Drama
2363	2431	Stepmom (1998)	Drama
2364	2432	Civil Action, A (1998)	Drama
2365	2433	Down in the Delta (1998)	Drama
2366	2434	Hurlyburly (1998)	Drama
2367	2435	Tea with Mussolini (1999)	Comedy
2368	2436	Wilde (1997)	Drama
2369	2437	Outside Ozona (1998)	Drama|Thriller
2370	2438	Affliction (1997)	Drama
2371	2439	Another Day in Paradise (1998)	Drama
2372	2440	Hi-Lo Country, The (1998)	Drama|Western
2373	2441	Hilary and Jackie (1998)	Drama
2374	2442	Playing by Heart (1998)	Drama|Romance
2375	2443	24 7: Twenty Four Seven (1997)	Comedy|Drama
2376	2444	At First Sight (1999)	Drama
2377	2445	In Dreams (1999)	Thriller
2378	2446	Varsity Blues (1999)	Comedy|Drama
2379	2447	Virus (1999)	Horror|Sci-Fi
2380	2448	Garbage Pail Kids Movie, The (1987)	Adventure|Children's
2381	2449	Howard the Duck (1986)	Adventure|Children's|Sci-Fi
2382	2450	Gate, The (1987)	Horror
2383	2451	Gate II: Trespassers, The (1990)	Horror
2384	2452	Boy Who Could Fly, The (1986)	Drama|Fantasy
2385	2453	Fly, The (1958)	Horror|Sci-Fi
2386	2454	Fly, The (1986)	Horror|Sci-Fi
2387	2455	Fly II, The (1989)	Horror|Sci-Fi
2388	2456	Running Scared (1986)	Action|Comedy
2389	2457	Armed and Dangerous (1986)	Comedy|Crime
2390	2458	Texas Chainsaw Massacre, The (1974)	Horror
2391	2459	Texas Chainsaw Massacre 2, The (1986)	Horror
2392	2460	Leatherface: Texas Chainsaw Massacre III (1990)	Horror
2393	2461	Return of the Texas Chainsaw Massacre, The (1994)	Horror
2394	2462	Ruthless People (1986)	Comedy
2395	2463	Trick or Treat (1986)	Horror
2396	2464	Deadly Friend (1986)	Horror
2397	2465	Belizaire the Cajun (1986)	Drama
2398	2466	Name of the Rose, The (1986)	Mystery
2399	2467	Jumpin' Jack Flash (1986)	Action|Comedy|Romance|Thriller
2400	2468	Peggy Sue Got Married (1986)	Comedy|Romance
2401	2469	Crocodile Dundee (1986)	Adventure|Comedy
2402	2470	Crocodile Dundee II (1988)	Adventure|Comedy
2403	2471	Tough Guys (1986)	Comedy
2404	2472	Soul Man (1986)	Comedy
2405	2473	Color of Money, The (1986)	Drama
2406	2474	52 Pick-Up (1986)	Action|Mystery|Thriller
2407	2475	Heartbreak Ridge (1986)	Action|War
2408	2476	Firewalker (1986)	Adventure
2409	2477	Three Amigos! (1986)	Comedy|Western
2410	2478	Gloria (1999)	Drama|Thriller
2411	2479	Dry Cleaning (Nettoyage à sec) (1997)	Drama
2412	2480	My Name Is Joe (1998)	Drama|Romance
2413	2481	Still Crazy (1998)	Comedy|Romance
2414	2482	Day of the Beast, The (El Día de la bestia) (1995)	Comedy|Horror|Thriller
2415	2483	Tinseltown (1998)	Comedy
2416	2484	She's All That (1999)	Comedy|Romance
2417	2485	24-hour Woman (1998)	Drama
2418	2486	Blood, Guts, Bullets and Octane (1998)	Action|Comedy
2419	2487	Peeping Tom (1960)	Drama|Horror|Thriller
2420	2488	Spanish Fly (1998)	Drama
2421	2489	Payback (1999)	Action|Thriller
2422	2490	Simply Irresistible (1999)	Comedy|Romance
2423	2491	20 Dates (1998)	Comedy
2424	2492	Harmonists, The (1997)	Drama
2425	2493	Last Days, The (1998)	Documentary
2426	2494	Fantastic Planet, The (La Planète sauvage) (1973)	Animation|Sci-Fi
2427	2495	Blast from the Past (1999)	Comedy|Romance
2428	2496	Message in a Bottle (1999)	Romance
2429	2497	My Favorite Martian (1999)	Comedy|Sci-Fi
2430	2498	God Said 'Ha!' (1998)	Comedy
2431	2499	Jawbreaker (1999)	Comedy
2432	2500	October Sky (1999)	Drama
2433	2501	Office Space (1999)	Comedy|Romance
2434	2502	Apple, The (Sib) (1998)	Drama
2435	2503	200 Cigarettes (1999)	Comedy|Drama
2436	2504	8MM (1999)	Thriller
2437	2505	Other Sister, The (1999)	Comedy|Drama|Romance
2438	2506	Breakfast of Champions (1999)	Comedy
2439	2507	Breaks, The (1999)	Drama
2440	2508	Eight Days a Week (1997)	Comedy
2441	2509	Just the Ticket (1999)	Comedy|Romance
2442	2510	Long Goodbye, The (1973)	Crime
2443	2511	Ballad of Narayama, The (Narayama Bushiko) (1982)	Drama
2444	2512	Pet Sematary (1989)	Horror
2445	2513	Pet Sematary II (1992)	Horror
2446	2514	Children of the Corn II: The Final Sacrifice (1993)	Horror
2447	2515	Children of the Corn III (1994)	Horror
2448	2516	Christine (1983)	Horror
2449	2517	Night Shift (1982)	Comedy
2450	2518	House on Haunted Hill (1958)	Horror
2451	2519	Airport (1970)	Drama
2452	2520	Airport 1975 (1974)	Drama
2453	2521	Airport '77 (1977)	Drama
2454	2522	Rollercoaster (1977)	Drama|Thriller
2455	2523	Towering Inferno, The (1974)	Action|Drama
2456	2524	Alligator (1980)	Action|Horror|Sci-Fi
2457	2525	Meteor (1979)	Sci-Fi
2458	2526	Westworld (1973)	Action|Sci-Fi|Thriller|Western
2459	2527	Logan's Run (1976)	Action|Adventure|Sci-Fi
2460	2528	Planet of the Apes (1968)	Action|Sci-Fi
2461	2529	Beneath the Planet of the Apes (1970)	Action|Sci-Fi
2462	2530	Battle for the Planet of the Apes (1973)	Action|Sci-Fi
2463	2531	Conquest of the Planet of the Apes (1972)	Action|Sci-Fi
2464	2532	Escape from the Planet of the Apes (1971)	Action|Sci-Fi
2465	2533	Avalanche (1978)	Action
2466	2534	Earthquake (1974)	Action
